State Suburbs by Family Composition (FMCF) and Total Family Income (weekly) (FINF),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Counting: Families, Place of Usual Residence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Family Composition (FMCF),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Family Income (weekly) (FINF),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Family type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Munno Para,0,3,3,0,5,34,19,22,16,5,11,5,0,0,0,0,0,11,3,0,0,0,0,0,4,12,15,36,25,26,11,5,4,0,0,0,18,5,0,0,6,12,17,26,17,12,8,13,3,3,0,0,0,0,0,7,9,0,0,0,0,0,5,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,22,69,51,49,64,43,40,19,5,4,0,0,0,36,17
Munno Para Downs,0,0,0,0,0,4,5,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,0,3,4,0,0,0,6,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,9,0,6,9,0,3,4,0,0,0,6,0
Munno Para West,5,4,3,0,3,28,21,26,33,38,84,62,12,11,0,0,0,33,7,0,0,6,5,0,11,24,49,83,83,114,61,36,10,3,0,0,48,7,0,0,5,14,12,54,76,35,20,13,23,10,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,14,19,15,93,121,110,144,134,227,133,48,21,3,0,0,91,18
Murray Bridge,8,9,27,8,12,366,223,215,117,121,136,91,23,12,5,4,3,71,34,0,0,10,9,6,45,95,126,141,175,226,138,62,24,14,4,3,147,19,0,5,18,30,53,168,145,92,59,33,35,11,3,0,0,0,0,56,35,3,0,5,0,4,7,11,3,7,9,11,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,60,47,75,586,474,436,324,338,408,240,88,36,19,8,6,283,88
Murray Bridge East,0,0,0,0,0,30,18,22,16,12,20,12,5,6,4,0,0,7,4,0,0,0,0,0,9,7,10,13,15,30,20,11,9,5,0,0,20,0,0,0,0,6,6,8,5,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,47,30,38,39,27,55,32,16,15,9,0,0,27,4
Murtho,0,0,3,0,0,3,6,9,3,8,6,7,3,0,0,0,0,3,3,0,0,0,0,0,0,3,6,9,7,5,5,0,4,0,0,4,4,0,0,0,0,0,5,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,13,18,12,15,11,12,3,4,0,0,4,7,3
Mylor,0,0,0,0,4,7,10,15,3,14,14,14,13,10,0,0,0,7,0,0,0,0,0,0,0,9,3,7,12,29,25,27,18,8,6,10,22,4,0,0,6,0,0,4,3,4,7,0,0,0,3,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,4,11,22,22,17,26,43,39,43,28,8,6,10,34,4
Mypolonga,7,0,4,0,5,7,13,11,7,18,7,3,3,0,0,0,0,4,3,0,0,0,0,0,0,11,7,16,9,13,15,5,3,0,0,0,14,4,0,0,0,0,0,5,3,0,8,3,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,5,12,27,18,31,30,24,18,8,3,0,0,0,21,7
Myponga,0,0,0,0,0,14,15,11,4,10,12,4,3,0,0,0,0,3,4,0,0,0,0,0,3,4,5,13,7,12,10,3,5,0,0,0,8,0,0,0,0,4,0,0,5,5,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,24,21,17,20,24,14,6,5,0,0,0,15,4
Myrtle Bank (SA),0,0,0,0,7,25,29,41,15,24,26,18,26,26,8,9,3,29,5,0,0,0,0,0,4,4,0,12,14,28,25,53,29,35,23,35,48,4,0,6,0,0,0,0,8,9,6,10,20,0,8,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,7,29,41,50,33,48,74,43,87,55,43,32,38,85,9
Nailsworth,0,0,0,0,0,17,13,13,18,11,24,23,10,13,0,7,0,12,5,0,0,0,0,0,3,12,6,11,13,43,46,35,39,25,8,9,36,11,0,0,0,0,6,5,8,12,8,8,5,3,3,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,36,31,37,32,72,72,56,52,25,15,9,60,16
Nairne,0,0,7,0,5,52,38,32,32,50,70,69,19,15,0,3,0,25,8,0,0,0,0,0,4,16,28,70,76,135,98,73,37,7,4,3,62,0,0,0,6,7,5,30,29,30,21,12,22,0,5,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,10,86,83,90,123,138,227,167,97,52,7,7,3,109,14
Nangwarry,0,0,3,0,6,9,10,9,6,6,6,0,0,0,0,0,0,5,0,0,0,4,0,0,9,0,4,4,7,6,0,3,0,0,0,0,11,0,0,0,0,0,4,10,8,6,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,28,18,19,14,13,12,0,3,0,0,0,0,16,5
Napperby,0,0,4,0,0,15,14,6,8,10,10,3,3,3,0,0,0,6,0,0,0,0,0,0,3,7,3,11,12,7,12,5,0,0,4,0,17,0,0,0,0,6,0,5,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,23,21,13,25,22,17,15,8,3,0,4,0,23,0
Naracoorte,0,7,11,8,0,102,66,94,59,77,98,84,24,18,7,0,12,32,27,0,0,3,0,0,13,29,50,100,71,109,67,21,14,7,4,8,90,13,0,0,5,4,14,40,34,26,23,9,12,0,5,0,0,0,0,8,8,0,0,0,0,0,0,9,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,12,14,155,138,176,186,162,219,151,50,32,14,4,20,130,48
Narrung (SA),0,0,0,0,0,3,8,5,6,6,3,7,0,0,0,0,0,8,0,0,0,0,0,0,4,3,3,10,5,5,3,0,0,0,0,0,4,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,12,16,11,8,10,0,0,0,0,0,12,0
Nelshaby,0,0,3,0,0,8,3,5,0,0,8,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,10,5,0,4,12,3,5,0,0,0,0,3,4
Nene Valley,0,0,0,0,0,9,4,4,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,10,0,9,6,0,0,0,0,0,4,0
Nepabunna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepean Bay,0,0,4,0,0,9,4,9,9,11,8,8,0,0,0,0,0,5,4,7,0,7,0,0,4,4,0,10,9,9,9,3,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,13,8,9,19,20,17,17,3,0,0,0,0,12,7
Netherby (SA),0,0,0,0,0,5,11,9,8,12,14,15,10,18,0,4,11,12,7,0,0,0,0,0,0,4,3,9,10,14,23,34,29,13,25,10,32,0,0,0,0,0,0,0,6,13,0,6,6,8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,25,17,28,34,46,44,47,13,29,21,57,7
Netley,0,4,10,5,0,49,42,32,15,11,19,17,11,6,0,0,0,13,10,0,0,0,0,0,0,12,13,21,19,40,27,12,15,3,0,0,19,0,0,0,0,4,0,7,17,9,13,6,0,5,0,0,0,0,0,8,0,0,0,0,0,0,4,0,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,9,0,60,71,57,54,36,62,49,23,21,3,0,0,40,10
New Port,0,0,0,0,0,7,4,5,10,13,20,32,10,8,3,4,0,6,0,0,0,0,0,0,0,5,4,7,3,8,14,7,0,3,0,0,11,0,0,0,0,0,4,3,3,4,0,4,3,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,12,13,17,20,31,46,20,8,6,4,0,24,0
New Residence,0,0,5,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,8,0,5,0,0,0,0,0,6,0
New Town (SA),0,0,4,0,3,30,19,18,11,14,15,9,0,0,0,0,0,8,3,0,0,0,0,0,4,8,21,18,19,31,14,4,10,0,0,0,10,3,0,0,0,0,3,14,13,3,10,5,4,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,48,40,42,39,38,50,26,4,10,0,0,0,24,6
Newton,0,5,15,4,5,89,70,61,23,33,49,38,13,11,4,0,3,20,8,0,0,8,3,5,13,34,34,65,72,115,86,63,31,19,19,6,63,4,8,4,0,3,13,33,33,25,20,25,14,5,7,0,0,0,0,19,7,0,0,0,0,0,0,5,5,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,23,10,23,135,142,125,119,130,183,129,83,42,23,19,9,102,19
Ngarkat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nildottie,0,0,0,0,0,16,9,9,7,3,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,7,6,5,0,6,5,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,16,13,8,5,6,5,0,0,0,0,3,7
Ninnes,0,0,0,0,0,6,5,3,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,6,0,4,0,0,4,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,6,0,9,9,0,4,0,0,4,5,0
Noarlunga Centre,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0
Noarlunga Downs,0,5,6,0,6,64,26,28,27,24,47,51,9,4,0,0,0,16,4,0,0,0,0,0,5,18,36,33,41,82,62,25,12,3,4,0,40,3,0,0,6,18,24,51,34,33,17,16,14,6,0,0,0,0,0,14,5,0,0,0,0,0,5,5,0,0,4,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,18,30,125,83,97,77,85,146,119,34,16,3,4,0,76,12
Nora Creina,0,0,0,0,0,8,10,8,5,3,12,7,0,0,0,0,0,3,3,0,0,0,0,0,0,7,5,3,4,8,4,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,13,8,7,20,11,0,0,0,0,0,12,9
Normanville (SA),0,0,6,6,5,71,48,37,17,19,20,17,11,3,0,0,4,13,3,0,0,0,0,0,3,3,7,15,14,22,10,4,6,0,0,0,8,0,7,0,5,4,7,10,16,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,10,12,84,67,48,32,33,42,27,15,9,0,0,4,28,3
North Adelaide,7,6,6,6,11,23,44,57,52,50,96,101,104,82,37,32,58,71,8,0,3,0,0,7,6,7,10,16,12,32,31,48,40,21,25,52,40,7,0,3,6,0,0,11,13,11,5,12,14,0,12,0,11,0,0,11,0,0,16,0,0,0,6,3,8,4,6,5,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,28,12,6,18,46,67,86,77,80,147,143,164,129,69,57,110,122,15
North Beach (SA),6,0,4,0,0,8,16,11,0,6,4,11,3,4,0,0,0,4,0,0,0,0,0,0,0,0,3,8,5,5,4,0,0,0,0,0,3,0,0,0,0,0,0,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,14,21,17,8,11,9,15,3,4,0,0,0,7,0
North Brighton,0,0,3,0,0,18,19,26,12,26,19,24,12,19,3,0,6,17,4,0,0,0,0,0,4,4,8,12,18,34,38,32,28,19,8,9,31,4,0,0,0,0,8,10,11,8,15,7,13,8,6,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,32,37,45,39,51,66,70,50,47,22,8,15,51,8
North Haven (SA),0,7,5,0,4,98,73,73,38,46,103,99,49,44,15,9,9,50,14,0,0,5,0,5,12,16,26,51,66,123,129,87,61,31,25,8,103,10,0,6,4,6,6,23,24,33,26,23,25,6,5,0,0,0,0,15,0,0,0,0,0,0,0,0,6,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,6,15,133,113,138,115,139,257,234,141,105,46,34,17,168,24
North Moonta,0,0,0,0,0,26,24,19,4,3,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,6,6,6,5,6,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,25,10,13,14,5,6,0,0,0,0,10,0
North Plympton,0,3,0,0,12,55,37,35,28,32,27,34,15,14,3,0,0,23,4,0,0,4,0,0,3,11,18,13,22,51,46,25,17,4,3,7,25,3,0,0,0,4,3,7,7,12,9,6,19,8,7,0,0,0,0,22,0,0,8,0,0,0,6,3,0,3,4,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,4,15,71,58,65,53,64,101,88,47,31,7,3,7,75,7
North Shields,0,0,0,0,0,10,6,5,5,5,10,5,0,0,3,0,0,0,5,0,6,0,0,0,0,4,4,9,8,4,7,8,0,0,0,0,12,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,10,16,14,13,14,12,8,0,3,0,0,12,5
Northern Heights,0,0,0,0,0,9,8,4,0,5,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,4,3,3,3,0,0,0,0,7,0,0,0,0,0,0,7,0,5,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,12,9,9,19,8,3,0,0,0,0,7,0
Northfield,0,0,6,0,3,72,49,31,25,23,23,28,9,8,0,0,0,15,6,0,6,0,0,7,10,27,22,25,35,51,31,21,6,3,0,0,26,3,0,0,7,12,13,34,39,18,21,8,11,7,3,0,0,0,0,19,5,0,0,0,0,0,0,5,0,9,4,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,12,23,116,120,71,80,70,93,71,33,14,3,0,0,60,14
Northgate (SA),0,0,6,0,0,19,23,20,24,30,61,55,34,29,7,9,6,19,0,0,0,5,0,0,3,10,11,19,43,92,105,65,72,30,24,8,54,4,0,0,3,7,10,10,18,8,13,11,9,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,10,32,51,39,56,89,162,174,99,108,37,33,14,82,4
Norton Summit,0,0,0,0,0,5,3,8,0,5,3,4,5,6,0,0,0,3,0,0,0,0,0,0,0,6,6,0,0,17,7,11,6,5,6,5,7,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,14,3,8,20,11,16,12,5,15,5,13,0
Norwood (SA),0,14,8,5,7,33,34,47,45,49,78,104,81,65,23,25,28,49,7,7,0,5,0,0,9,6,11,15,19,42,46,70,57,32,13,22,45,5,7,5,6,4,5,13,23,20,13,19,23,10,20,7,11,0,0,18,3,0,0,0,0,0,7,8,5,3,8,11,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,19,9,12,62,71,83,76,95,154,168,171,129,66,38,50,119,15
Novar Gardens,0,0,0,0,0,35,48,44,26,29,37,29,18,17,7,0,0,16,10,0,7,6,0,0,10,5,5,13,15,38,43,33,27,11,12,10,25,0,0,0,0,5,6,11,15,14,0,7,6,3,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,6,56,68,63,39,51,84,75,59,44,18,12,10,55,10
Nuriootpa,8,3,15,0,10,126,103,91,63,47,98,77,29,20,5,3,6,49,11,0,0,0,7,0,9,29,32,64,82,128,109,57,31,8,3,4,76,4,0,0,3,6,13,48,32,23,20,14,12,6,4,0,0,0,0,13,7,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,18,13,23,183,169,153,147,143,238,192,90,51,13,6,10,138,22
O'Halloran Hill,0,0,8,0,0,43,44,49,19,28,50,46,14,4,0,0,4,18,0,0,0,0,0,0,3,5,17,31,27,66,61,25,17,8,4,0,39,8,0,0,0,4,10,16,7,12,15,11,8,7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,10,62,56,78,65,66,130,114,39,21,8,4,4,70,8
O'Sullivan Beach,0,0,0,0,5,61,41,36,17,13,16,12,0,4,0,0,0,13,9,0,0,0,0,0,0,17,15,36,22,31,23,11,5,0,4,0,22,0,0,0,5,7,10,38,21,14,7,8,3,3,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,15,99,79,65,60,43,57,38,11,9,0,4,0,43,13
Oakbank,0,0,0,0,0,14,14,11,7,14,13,11,7,13,3,6,4,3,0,0,0,0,0,0,0,0,0,11,5,14,33,8,14,10,0,9,21,5,0,0,0,0,0,5,5,9,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,25,23,19,27,44,15,27,13,6,13,28,5
Oakden,0,4,4,0,7,59,46,28,25,22,40,69,19,26,9,5,0,27,11,0,0,0,0,0,10,18,16,28,33,78,67,58,30,14,12,6,30,0,0,0,8,8,6,24,22,19,27,16,19,5,3,0,0,0,0,7,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,8,13,93,91,72,80,71,137,141,80,56,23,17,6,64,11
Oaklands Park,0,0,4,3,3,56,60,50,27,26,40,45,18,9,0,3,0,26,5,0,0,0,0,0,12,12,17,24,16,41,29,21,5,10,5,0,23,6,0,0,4,3,14,27,29,20,17,15,12,7,3,0,0,0,0,21,8,0,11,0,0,6,0,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,6,23,95,104,90,71,61,93,81,42,14,10,8,0,70,19
Ob Flat,0,0,0,0,0,3,9,11,12,10,14,8,5,0,0,0,0,5,5,0,0,0,0,0,3,5,8,3,8,15,13,12,7,3,0,0,13,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,19,21,18,29,21,17,7,3,0,0,18,9
Old Calperum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Old Noarlunga,0,0,4,0,0,22,20,11,16,9,22,20,0,4,4,0,0,7,0,0,0,0,0,0,3,4,13,15,28,33,11,15,4,0,0,0,19,0,0,0,0,5,5,11,17,9,11,3,11,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,36,41,33,42,40,66,31,15,8,4,0,0,31,0
Old Reynella,0,5,0,0,0,58,40,49,31,28,39,43,16,7,0,0,3,19,5,0,0,6,0,0,11,18,19,52,43,88,90,32,19,10,3,4,37,7,0,0,0,3,14,21,26,18,15,15,11,6,0,0,0,0,0,10,4,0,0,0,0,0,0,4,4,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,14,90,88,90,104,86,142,139,48,26,10,3,7,66,16
